5
6.61688219757,-0.0265585293008,6.65359687637,3.18478120484
6.61382369757,-0.0285052425116,6.65621007639,3.21973141862
6.61255805906,-0.0264252341532,6.64031181945,3.2054206999
6.54436436243,-0.0260415388777,6.50073055874,3.20122121816
6.4582955466,-0.0287547475487,6.50780070212,3.20291990796
6.28889849963,-0.0292369826322,6.3539682177,3.20259956148
6.08868497129,-0.0361606970718,6.09691984394,3.2010832227
5.87743967193,-0.0333703616813,5.7162463905,3.20243728138
5.68049131888,-0.0351123194843,5.72547996499,3.22014619672
5.48565855543,-0.0373364376967,5.51723350066,3.21338705884
5.29022481955,-0.0393144723201,5.31822564826,3.22036541509
5.08301006704,-0.0399253720822,5.10796626414,3.19880838609
4.84961304485,-0.0429118576945,4.88419007342,3.20779147167
4.66904813644,-0.0408416294419,4.6979204067,3.19374691784
4.51216211455,-0.0403496604635,4.51965610701,3.20290924631
4.38862708047,-0.0380393562933,4.40471169908,3.20622984072
4.20411243895,-0.0338201026919,4.22401686504,3.2178234798
3.99220077539,-0.0321560410296,3.97046080341,3.21776162491
3.87321604013,-0.0319560935281,3.88286704512,3.22538843348
3.76752108193,-0.0321998400502,3.76793983616,3.2244667071
3.57676376231,-0.0227875771247,3.50802138236,3.20865521679
3.36524285785,-0.020485314924,3.31529804561,3.23283541675
3.23751572276,-0.0177184065938,3.17677204686,3.23049772891
3.14091337273,-0.0121960072015,3.08240113995,3.23003312153
3.02105668717,-0.0198473509253,2.94895118206,3.20553274929
2.97001944111,-0.0170848082081,2.89375984882,3.21905837024
2.91496964142,-0.0173288593593,2.82714408995,3.22016759938
2.85003583386,-0.0112658159978,2.78746667464,3.20926205225
2.81904245597,-0.015610662315,2.75273480988,3.1954170966
2.79018165711,-0.0147497834786,2.69440312264,3.23067516501
2.7146006621,-0.00767628409173,2.60340855572,3.1910212569
2.61849135227,-0.00849092432829,2.53710457689,3.19182643032
2.52668782487,-0.00265916703953,2.40245382277,3.18798890526
2.40523942505,0.00207066065248,2.15348714475,3.18434761319
2.28182343154,0.0134650457762,2.14651173797,3.2022707808
2.10191444465,0.0304629118206,1.91711757108,3.2178118452
1.9525504491,0.0508641226139,1.57049673872,3.23082863933
1.80905134315,0.0719917463043,1.54223837361,3.25191578583
1.66688459913,0.0904940756406,1.37247798095,3.25935535971
1.5381636519,0.107192272363,1.22586159232,3.28422861558
1.37628062319,0.125611124867,1.02862544937,3.29197292331
1.23019574061,0.141501565603,0.858231429197,3.31914917523
1.08657769168,0.148273819647,0.757118879703,3.34053303207
0.991390094331,0.153542556953,0.678566272394,3.33467704795
